"","sample_id","country","species","scaffold_name","scaffold_start","scaffold_end","target_size","target_name","raw_read_counts","coverage_per_base_target","coverage_per_base_target_plus_0.01","target","mean_exon_normal_cov_per_country_plus_0.01","FINAL_GENOME_COPIES"
"362","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784799,6784874,75,"ascaris_germline_repeat_8",1480,19.7333333333333,19.7433333333333,"ascaris_germline_repeat",0.0137089823005688,1440.17498166251
"363","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782989,6783064,75,"ascaris_germline_repeat_23",1529,20.3866666666667,20.3966666666667,"ascaris_germline_repeat",0.0137089823005688,1487.83229998191
"364","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785162,6785237,75,"ascaris_germline_repeat_5",1056,14.08,14.09,"ascaris_germline_repeat",0.0137089823005688,1027.79328844967
"365","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783715,6783790,75,"ascaris_germline_repeat_17",562,7.49333333333333,7.50333333333333,"ascaris_germline_repeat",0.0137089823005688,547.329711923401
"366","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","52_ascaris_lumbricoides",147462,147537,75,"ascaris_germline_repeat_65",31858,424.773333333333,424.783333333333,"ascaris_germline_repeat",0.0137089823005688,30985.7671430291
"367","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","52_ascaris_lumbricoides",147342,147414,72,"ascaris_germline_repeat_66",9064,125.888888888889,125.898888888889,"ascaris_germline_repeat",0.0137089823005688,9183.67870995537
"368","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785041,6785116,75,"ascaris_germline_repeat_6",592,7.89333333333333,7.90333333333333,"ascaris_germline_repeat",0.0137089823005688,576.507661914875
"369","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","142_ascaris_lumbricoides",692490,692565,75,"ascaris_germline_repeat_71",467,6.22666666666667,6.23666666666667,"ascaris_germline_repeat",0.0137089823005688,454.932870283733
"370","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783110,6783185,75,"ascaris_germline_repeat_22",2033,27.1066666666667,27.1166666666667,"ascaris_germline_repeat",0.0137089823005688,1978.02185983868
"371","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783955,6784030,75,"ascaris_germline_repeat_15",623,8.30666666666667,8.31666666666667,"ascaris_germline_repeat",0.0137089823005688,606.658210239398
"372","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","52_ascaris_lumbricoides",152839,152914,75,"ascaris_germline_repeat_58",6685,89.1333333333333,89.1433333333333,"ascaris_germline_repeat",0.0137089823005688,6502.54930518325
"373","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1142331,1142399,68,"ascaris_germline_repeat_39",305,4.48529411764706,4.49529411764706,"ascaris_germline_repeat",0.0137089823005688,327.908667404183
"374","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783231,6783306,75,"ascaris_germline_repeat_21",1035,13.8,13.81,"ascaris_germline_repeat",0.0137089823005688,1007.36872345564
"375","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","142_ascaris_lumbricoides",685670,685745,75,"ascaris_germline_repeat_72",35,0.466666666666667,0.476666666666667,"ascaris_germline_repeat",0.0137089823005688,34.7703904065066
"376","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784315,6784390,75,"ascaris_germline_repeat_12",218,2.90666666666667,2.91666666666667,"ascaris_germline_repeat",0.0137089823005688,212.755885354498
"377","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784678,6784753,75,"ascaris_germline_repeat_9",1338,17.84,17.85,"ascaris_germline_repeat",0.0137089823005688,1302.06601836953
"378","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784436,6784511,75,"ascaris_germline_repeat_11",101,1.34666666666667,1.35666666666667,"ascaris_germline_repeat",0.0137089823005688,98.9618803877495
"379","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1139793,1139868,75,"ascaris_germline_repeat_43",431,5.74666666666667,5.75666666666667,"ascaris_germline_repeat",0.0137089823005688,419.919330293964
"380","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132894,1132966,72,"ascaris_germline_repeat_46",195,2.70833333333333,2.71833333333333,"ascaris_germline_repeat",0.0137089823005688,198.288485150392
"381","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783594,6783669,75,"ascaris_germline_repeat_18",195,2.6,2.61,"ascaris_germline_repeat",0.0137089823005688,190.386123694368
"382","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","142_ascaris_lumbricoides",683059,683134,75,"ascaris_germline_repeat_74",12,0.16,0.17,"ascaris_germline_repeat",0.0137089823005688,12.4006287463765
"383","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1140153,1140225,72,"ascaris_germline_repeat_42",30,0.416666666666667,0.426666666666667,"ascaris_germline_repeat",0.0137089823005688,31.1231466575723
"384","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143291,1143359,68,"ascaris_germline_repeat_36",3713,54.6029411764706,54.6129411764706,"ascaris_germline_repeat",0.0137089823005688,3983.73416633593
"385","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","42_ascaris_lumbricoides",343738,343815,77,"ascaris_germline_repeat_52",29,0.376623376623377,0.386623376623377,"ascaris_germline_repeat",0.0137089823005688,28.2021938716293
"386","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785524,6785599,75,"ascaris_germline_repeat_3",1462,19.4933333333333,19.5033333333333,"ascaris_germline_repeat",0.0137089823005688,1422.66821166762
"387","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1144732,1144800,68,"ascaris_germline_repeat_32",772,11.3529411764706,11.3629411764706,"ascaris_germline_repeat",0.0137089823005688,828.8683235078
"388","MOZ_merged.bam","Mozambique","Necator_americanus","1_necator_americanus",12384,12472,88,"necator_smith_repeat_1",47,0.534090909090909,0.544090909090909,"necator_repeat",0.0261277441014464,20.8242589554752
"389","MOZ_merged.bam","Mozambique","Necator_americanus","1_necator_americanus",11877,11965,88,"necator_smith_repeat_4",12,0.136363636363636,0.146363636363636,"necator_repeat",0.0261277441014464,5.60184743831497
"390","MOZ_merged.bam","Mozambique","Necator_americanus","1_necator_americanus",4616,4704,88,"necator_smith_repeat_39",16,0.181818181818182,0.191818181818182,"necator_repeat",0.0261277441014464,7.34155161170472
"391","MOZ_merged.bam","Mozambique","Necator_americanus","1_necator_americanus",11708,11796,88,"necator_smith_repeat_5",214,2.43181818181818,2.44181818181818,"necator_repeat",0.0261277441014464,93.456908194497
"392","MOZ_merged.bam","Mozambique","Necator_americanus","1_necator_americanus",3433,3521,88,"necator_smith_repeat_45",17,0.193181818181818,0.203181818181818,"necator_repeat",0.0261277441014464,7.77647765505215
"393","MOZ_merged.bam","Mozambique","Necator_americanus","1_necator_americanus",11539,11627,88,"necator_smith_repeat_6",168,1.90909090909091,1.91909090909091,"necator_repeat",0.0261277441014464,73.450310200515
"394","MOZ_merged.bam","Mozambique","Necator_americanus","3_necator_americanus",322241,322329,88,"necator_smith_repeat_60",57,0.647727272727273,0.657727272727273,"necator_repeat",0.0261277441014464,25.1735193889496
"395","MOZ_merged.bam","Mozambique","Necator_americanus","1_necator_americanus",11370,11458,88,"necator_smith_repeat_7",59,0.670454545454545,0.680454545454545,"necator_repeat",0.0261277441014464,26.0433714756444
"396","MOZ_merged.bam","Mozambique","Necator_americanus","3_necator_americanus",322410,322499,89,"necator_smith_repeat_61",50,0.561797752808989,0.571797752808989,"necator_repeat",0.0261277441014464,21.8846966117268
"397","MOZ_merged.bam","Mozambique","Necator_americanus","1_necator_americanus",9848,9936,88,"necator_smith_repeat_16",14,0.159090909090909,0.169090909090909,"necator_repeat",0.0261277441014464,6.47169952500984
"398","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38901054,38901142,88,"necator_smith_repeat_203",17,0.193181818181818,0.203181818181818,"necator_repeat",0.0261277441014464,7.77647765505215
"399","MOZ_merged.bam","Mozambique","Necator_americanus","1_necator_americanus",5292,5380,88,"necator_smith_repeat_36",45,0.511363636363636,0.521363636363636,"necator_repeat",0.0261277441014464,19.9544068687803
"400","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38904905,38904993,88,"necator_smith_repeat_222",11,0.125,0.135,"necator_repeat",0.0261277441014464,5.16692139496754
"401","MOZ_merged.bam","Mozambique","Necator_americanus","1_necator_americanus",5123,5211,88,"necator_smith_repeat_37",45,0.511363636363636,0.521363636363636,"necator_repeat",0.0261277441014464,19.9544068687803
"402","MOZ_merged.bam","Mozambique","Necator_americanus","1_necator_americanus",4785,4873,88,"necator_smith_repeat_38",17,0.193181818181818,0.203181818181818,"necator_repeat",0.0261277441014464,7.77647765505215
"403","MOZ_merged.bam","Mozambique","Necator_americanus","34_necator_americanus",823,911,88,"necator_smith_repeat_328",48,0.545454545454545,0.555454545454545,"necator_repeat",0.0261277441014464,21.2591849988227
"404","MOZ_merged.bam","Mozambique","Necator_americanus","1_necator_americanus",3602,3690,88,"necator_smith_repeat_44",22,0.25,0.26,"necator_repeat",0.0261277441014464,9.95110787178933
"405","MOZ_merged.bam","Mozambique","Necator_americanus","36_necator_americanus",775,863,88,"necator_smith_repeat_329",380,4.31818181818182,4.32818181818182,"necator_repeat",0.0261277441014464,165.654631390171
"406","MOZ_merged.bam","Mozambique","Necator_americanus","3_necator_americanus",307628,307713,85,"necator_smith_repeat_175",144,1.69411764705882,1.70411764705882,"necator_repeat",0.0261277441014464,65.2225328157776
"407","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38896484,38896571,87,"necator_smith_repeat_176",57,0.655172413793103,0.665172413793103,"necator_repeat",0.0261277441014464,25.458470934591
"408","MOZ_merged.bam","Mozambique","Necator_americanus","36_necator_americanus",436,524,88,"necator_smith_repeat_331",87,0.988636363636364,0.998636363636364,"necator_repeat",0.0261277441014464,38.2213006893726
"409","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38896652,38896740,88,"necator_smith_repeat_177",473,5.375,5.385,"necator_repeat",0.0261277441014464,206.102753421483
"410","MOZ_merged.bam","Mozambique","Necator_americanus","24_necator_americanus",1504,1592,88,"necator_smith_repeat_317",16,0.181818181818182,0.191818181818182,"necator_repeat",0.0261277441014464,7.34155161170472
"411","MOZ_merged.bam","Mozambique","Necator_americanus","3_necator_americanus",324286,324374,88,"necator_smith_repeat_68",17,0.193181818181818,0.203181818181818,"necator_repeat",0.0261277441014464,7.77647765505215
"412","MOZ_merged.bam","Mozambique","Necator_americanus","34_necator_americanus",485,573,88,"necator_smith_repeat_326",393,4.46590909090909,4.47590909090909,"necator_repeat",0.0261277441014464,171.308669953688
"413","MOZ_merged.bam","Mozambique","Necator_americanus","3_necator_americanus",324456,324544,88,"necator_smith_repeat_69",22,0.25,0.26,"necator_repeat",0.0261277441014464,9.95110787178933
"414","MOZ_merged.bam","Mozambique","Necator_americanus","3_necator_americanus",308302,308390,88,"necator_smith_repeat_171",23,0.261363636363636,0.271363636363636,"necator_repeat",0.0261277441014464,10.3860339151368
"415","MOZ_merged.bam","Mozambique","Necator_americanus","3_necator_americanus",307963,308051,88,"necator_smith_repeat_173",57,0.647727272727273,0.657727272727273,"necator_repeat",0.0261277441014464,25.1735193889496
"416","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38897160,38897248,88,"necator_smith_repeat_180",236,2.68181818181818,2.69181818181818,"necator_repeat",0.0261277441014464,103.025281148141
"417","MOZ_merged.bam","Mozambique","Necator_americanus","3_necator_americanus",307794,307882,88,"necator_smith_repeat_174",161,1.82954545454545,1.83954545454545,"necator_repeat",0.0261277441014464,70.4058278970829
"418","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38897329,38897417,88,"necator_smith_repeat_181",252,2.86363636363636,2.87363636363636,"necator_repeat",0.0261277441014464,109.9840978417
"419","MOZ_merged.bam","Mozambique","Necator_americanus","11_necator_americanus",1032,1120,88,"necator_smith_repeat_309",452,5.13636363636364,5.14636363636364,"necator_repeat",0.0261277441014464,196.969306511187
"420","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38897498,38897586,88,"necator_smith_repeat_182",178,2.02272727272727,2.03272727272727,"necator_repeat",0.0261277441014464,77.7995706339893
"421","MOZ_merged.bam","Mozambique","Necator_americanus","11_necator_americanus",863,951,88,"necator_smith_repeat_310",607,6.89772727272727,6.90772727272727,"necator_repeat",0.0261277441014464,264.382843230039
"422","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38897667,38897755,88,"necator_smith_repeat_183",129,1.46590909090909,1.47590909090909,"necator_repeat",0.0261277441014464,56.488194509965
"423","MOZ_merged.bam","Mozambique","Necator_americanus","11_necator_americanus",694,782,88,"necator_smith_repeat_311",197,2.23863636363636,2.24863636363636,"necator_repeat",0.0261277441014464,86.0631654575906
"424","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38896821,38896909,88,"necator_smith_repeat_178",789,8.96590909090909,8.97590909090909,"necator_repeat",0.0261277441014464,343.539383119273
"425","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38918944,38919032,88,"necator_smith_repeat_305",23,0.261363636363636,0.271363636363636,"necator_repeat",0.0261277441014464,10.3860339151368
"426","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38901223,38901311,88,"necator_smith_repeat_204",11,0.125,0.135,"necator_repeat",0.0261277441014464,5.16692139496754
"427","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38896990,38897078,88,"necator_smith_repeat_179",1362,15.4772727272727,15.4872727272727,"necator_repeat",0.0261277441014464,592.752005957353
"428","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38917931,38918019,88,"necator_smith_repeat_299",86,0.977272727272727,0.987272727272727,"necator_repeat",0.0261277441014464,37.7863746460252
"429","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38900884,38900972,88,"necator_smith_repeat_202",15,0.170454545454545,0.180454545454545,"necator_repeat",0.0261277441014464,6.90662556835728
"430","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38919114,38919202,88,"necator_smith_repeat_306",33,0.375,0.385,"necator_repeat",0.0261277441014464,14.7352943486111
"431","MOZ_merged.bam","Mozambique","Necator_americanus","4_necator_americanus",38919283,38919371,88,"necator_smith_repeat_307",43,0.488636363636364,0.498636363636364,"necator_repeat",0.0261277441014464,19.0845547820855
"432","MOZ_merged.bam","Mozambique","Necator_americanus","36_necator_americanus",267,355,88,"necator_smith_repeat_332",38,0.431818181818182,0.441818181818182,"necator_repeat",0.0261277441014464,16.9099245653483
"433","MOZ_merged.bam","Mozambique","Necator_americanus","34_necator_americanus",654,742,88,"necator_smith_repeat_327",112,1.27272727272727,1.28272727272727,"necator_repeat",0.0261277441014464,49.0944517730585
"434","MOZ_merged.bam","Mozambique","Necator_americanus","36_necator_americanus",606,694,88,"necator_smith_repeat_330",168,1.90909090909091,1.91909090909091,"necator_repeat",0.0261277441014464,73.450310200515
"435","MOZ_merged.bam","Mozambique","Trichuris_trichiura","102_trichuris_trichiura",21859634,21859725,91,"trichuris_trichiura_repeat_106",83,0.912087912087912,0.922087912087912,"trichuris_repeat",0.0184918694822162,49.86450466648
"436","MOZ_merged.bam","Mozambique","Trichuris_trichiura","70_trichuris_trichiura",18378,18469,91,"trichuris_trichiura_repeat_57",54,0.593406593406593,0.603406593406593,"trichuris_repeat",0.0184918694822162,32.6309134934623
"437","MOZ_merged.bam","Mozambique","Trichuris_trichiura","102_trichuris_trichiura",21860514,21860605,91,"trichuris_trichiura_repeat_108",12,0.131868131868132,0.141868131868132,"trichuris_repeat",0.0184918694822162,7.67191938081584
"438","MYS_merged.bam","Malaysia","Ascaris_lumbricoides","52_ascaris_lumbricoides",148125,148200,75,"ascaris_germline_repeat_63",14,0.186666666666667,0.196666666666667,"ascaris_germline_repeat",0.0101303037580768,19.4136988745145
"439","MYS_merged.bam","Malaysia","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143164,1143239,75,"ascaris_germline_repeat_37",27,0.36,0.37,"ascaris_germline_repeat",0.0101303037580768,36.5240775435782
"440","MYS_merged.bam","Malaysia","Ascaris_lumbricoides","52_ascaris_lumbricoides",147582,147657,75,"ascaris_germline_repeat_64",14,0.186666666666667,0.196666666666667,"ascaris_germline_repeat",0.0101303037580768,19.4136988745145
"441","MYS_merged.bam","Malaysia","Ascaris_lumbricoides","52_ascaris_lumbricoides",147462,147537,75,"ascaris_germline_repeat_65",16,0.213333333333333,0.223333333333333,"ascaris_germline_repeat",0.0101303037580768,22.0460648236013
"442","MYS_merged.bam","Malaysia","Ascaris_lumbricoides","52_ascaris_lumbricoides",152839,152914,75,"ascaris_germline_repeat_58",27,0.36,0.37,"ascaris_germline_repeat",0.0101303037580768,36.5240775435782
"443","MYS_merged.bam","Malaysia","Ascaris_lumbricoides","52_ascaris_lumbricoides",152359,152434,75,"ascaris_germline_repeat_60",23,0.306666666666667,0.316666666666667,"ascaris_germline_repeat",0.0101303037580768,31.2593456454048
"444","NGA_merged.bam","Nigeria","Ascaris_lumbricoides","52_ascaris_lumbricoides",147462,147537,75,"ascaris_germline_repeat_65",19,0.253333333333333,0.263333333333333,"ascaris_germline_repeat",0.0100422223397831,26.2226153159463
"445","NGA_merged.bam","Nigeria","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143164,1143239,75,"ascaris_germline_repeat_37",13,0.173333333333333,0.183333333333333,"ascaris_germline_repeat",0.0100422223397831,18.2562511693297
"446","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",147582,147657,75,"ascaris_germline_repeat_64",56,0.746666666666667,0.756666666666667,"ascaris_germline_repeat",0.0102094457474927,74.1143726487301
"447","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","42_ascaris_lumbricoides",343617,343692,75,"ascaris_germline_repeat_53",29,0.386666666666667,0.396666666666667,"ascaris_germline_repeat",0.0102094457474927,38.8529090096867
"448","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143164,1143239,75,"ascaris_germline_repeat_37",59,0.786666666666667,0.796666666666667,"ascaris_germline_repeat",0.0102094457474927,78.0323130530683
"449","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",152599,152674,75,"ascaris_germline_repeat_59",18,0.24,0.25,"ascaris_germline_repeat",0.0102094457474927,24.4871275271135
"450","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",147462,147537,75,"ascaris_germline_repeat_65",343,4.57333333333333,4.58333333333333,"ascaris_germline_repeat",0.0102094457474927,448.930671330414
"451","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",152839,152914,75,"ascaris_germline_repeat_58",18,0.24,0.25,"ascaris_germline_repeat",0.0102094457474927,24.4871275271135
"452","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785766,6785841,75,"ascaris_germline_repeat_1",14,0.186666666666667,0.196666666666667,"ascaris_germline_repeat",0.0102094457474927,19.2632069879959
"453","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783955,6784030,75,"ascaris_germline_repeat_15",24,0.32,0.33,"ascaris_germline_repeat",0.0102094457474927,32.3230083357898
"454","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",164938,165013,75,"ascaris_germline_repeat_56",16,0.213333333333333,0.223333333333333,"ascaris_germline_repeat",0.0102094457474927,21.8751672575547
"455","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785283,6785358,75,"ascaris_germline_repeat_4",17,0.226666666666667,0.236666666666667,"ascaris_germline_repeat",0.0102094457474927,23.1811473923341
"456","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",147342,147414,72,"ascaris_germline_repeat_66",11,0.152777777777778,0.162777777777778,"ascaris_germline_repeat",0.0102094457474927,15.9438408120983
"457","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",152359,152434,75,"ascaris_germline_repeat_60",26,0.346666666666667,0.356666666666667,"ascaris_germline_repeat",0.0102094457474927,34.9349686053486
"458","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143291,1143359,68,"ascaris_germline_repeat_36",29,0.426470588235294,0.436470588235294,"ascaris_germline_repeat",0.0102094457474927,42.7516438238075
"459","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",148125,148200,75,"ascaris_germline_repeat_63",18,0.24,0.25,"ascaris_germline_repeat",0.0102094457474927,24.4871275271135
"460","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783110,6783185,75,"ascaris_germline_repeat_22",63,0.84,0.85,"ascaris_germline_repeat",0.0102094457474927,83.2562335921858
"461","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785524,6785599,75,"ascaris_germline_repeat_3",150,2,2.01,"ascaris_germline_repeat",0.0102094457474927,196.876505317992
"462","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1139793,1139868,75,"ascaris_germline_repeat_43",43,0.573333333333333,0.583333333333333,"ascaris_germline_repeat",0.0102094457474927,57.1366308965981
"463","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783473,6783548,75,"ascaris_germline_repeat_19",11,0.146666666666667,0.156666666666667,"ascaris_germline_repeat",0.0102094457474927,15.3452665836578
"464","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784557,6784632,75,"ascaris_germline_repeat_10",16,0.213333333333333,0.223333333333333,"ascaris_germline_repeat",0.0102094457474927,21.8751672575547
"465","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132189,1132264,75,"ascaris_germline_repeat_48",77,1.02666666666667,1.03666666666667,"ascaris_germline_repeat",0.0102094457474927,101.539955479097
"466","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783715,6783790,75,"ascaris_germline_repeat_17",32,0.426666666666667,0.436666666666667,"ascaris_germline_repeat",0.0102094457474927,42.7708494140249
"467","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785645,6785720,75,"ascaris_germline_repeat_2",11,0.146666666666667,0.156666666666667,"ascaris_germline_repeat",0.0102094457474927,15.3452665836578
"468","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","300_ascaris_lumbricoides",17413,17488,75,"ascaris_germline_repeat_79",20,0.266666666666667,0.276666666666667,"ascaris_germline_repeat",0.0102094457474927,27.0990877966722
"469","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785162,6785237,75,"ascaris_germline_repeat_5",50,0.666666666666667,0.676666666666667,"ascaris_germline_repeat",0.0102094457474927,66.2784918400538
"470","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132309,1132384,75,"ascaris_germline_repeat_47",33,0.44,0.45,"ascaris_germline_repeat",0.0102094457474927,44.0768295488042
"471","UGA_worm_merged.bam","Uganda_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784678,6784753,75,"ascaris_germline_repeat_9",16,0.213333333333333,0.223333333333333,"ascaris_germline_repeat",0.0102094457474927,21.8751672575547
"472","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","102_trichuris_trichiura",21856994,21857085,91,"trichuris_trichiura_repeat_105",18,0.197802197802198,0.207802197802198,"trichuris_repeat",5.59522970583995,0.0371391718887442
"473","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","56_trichuris_trichiura",9690,9781,91,"trichuris_trichiura_repeat_47",24,0.263736263736264,0.273736263736264,"trichuris_repeat",5.59522970583995,0.0489231502775578
"474","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","96_trichuris_trichiura",3219653,3219744,91,"trichuris_trichiura_repeat_66",42,0.461538461538462,0.471538461538462,"trichuris_repeat",5.59522970583995,0.0842750854439987
"475","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","96_trichuris_trichiura",3217026,3217117,91,"trichuris_trichiura_repeat_63",264,2.9010989010989,2.9110989010989,"trichuris_repeat",5.59522970583995,0.520282285830102
"476","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","70_trichuris_trichiura",14859,14950,91,"trichuris_trichiura_repeat_58",444,4.87912087912088,4.88912087912088,"trichuris_repeat",5.59522970583995,0.873801637494511
"477","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","56_trichuris_trichiura",15413,15501,88,"trichuris_trichiura_repeat_54",205,2.32954545454545,2.33954545454545,"trichuris_repeat",5.59522970583995,0.418132154986163
"478","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","56_trichuris_trichiura",14970,15061,91,"trichuris_trichiura_repeat_53",1797,19.7472527472527,19.7572527472527,"trichuris_repeat",5.59522970583995,3.53108876417198
"479","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","52_trichuris_trichiura",26117,26209,92,"trichuris_trichiura_repeat_22",125,1.35869565217391,1.36869565217391,"trichuris_repeat",5.59522970583995,0.244618313122222
"480","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","56_trichuris_trichiura",10130,10221,91,"trichuris_trichiura_repeat_48",66,0.725274725274725,0.735274725274725,"trichuris_repeat",5.59522970583995,0.131410998999253
"481","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","28_trichuris_trichiura",47287,47378,91,"trichuris_trichiura_repeat_6",22,0.241758241758242,0.251758241758242,"trichuris_repeat",5.59522970583995,0.0449951574812866
"482","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","56_trichuris_trichiura",8811,8902,91,"trichuris_trichiura_repeat_45",33,0.362637362637363,0.372637362637363,"trichuris_repeat",5.59522970583995,0.0665991178607783
"483","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","96_trichuris_trichiura",3222731,3222822,91,"trichuris_trichiura_repeat_71",17,0.186813186813187,0.196813186813187,"trichuris_repeat",5.59522970583995,0.0351751754906086
"484","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","102_trichuris_trichiura",21849514,21849605,91,"trichuris_trichiura_repeat_102",179,1.96703296703297,1.97703296703297,"trichuris_repeat",5.59522970583995,0.353342591988576
"485","UGA_worm_merged.bam","Uganda_worm","Trichuris_trichiura","52_trichuris_trichiura",5881,5972,91,"trichuris_trichiura_repeat_20",31,0.340659340659341,0.350659340659341,"trichuris_repeat",5.59522970583995,0.0626711250645071
